Beach Name,Wave Height,Wave Period,Battery Life,Measurement ID
63rd Street Beach,0.087,4,10.9,63rdStreetBeach201407011200
Montrose Beach,0.093,4,10.6,MontroseBeach201407011200
Osterman Beach,0.092,4,11.1,OstermanBeach201407011200
Ohio Street Beach,0.099,3,10.7,OhioStreetBeach201407011200
Montrose Beach,0.136,3,10.6,MontroseBeach201407011300
Osterman Beach,0.107,4,11.1,OstermanBeach201407011300
Ohio Street Beach,0.118,3,10.7,OhioStreetBeach201407011300
Calumet Beach,0.085,2,10.4,CalumetBeach201407011500
Montrose Beach,0.091,3,10.6,MontroseBeach201407011500
Calumet Beach,0.091,3,10.4,CalumetBeach201407011800
Ohio Street Beach,0.126,3,10.7,OhioStreetBeach201407011700
Calumet Beach,0.082,3,10.4,CalumetBeach201407012000
Ohio Street Beach,0.103,2,10.7,OhioStreetBeach201407012000
63rd Street Beach,0.124,4,10.9,63rdStreetBeach201407011300
Montrose Beach,0.085,8,10.6,MontroseBeach201407011700
Osterman Beach,0.084,6,11.1,OstermanBeach201407011900
Calumet Beach,0.085,4,10.4,CalumetBeach201407012100
63rd Street Beach,0.088,4,10.9,63rdStreetBeach201407012100
Calumet Beach,0.079,2,10.4,CalumetBeach201407012200
63rd Street Beach,0.106,5,10.9,63rdStreetBeach201407012200
Montrose Beach,0.079,5,10.6,MontroseBeach201407012100
Osterman Beach,0.08,3,11.1,OstermanBeach201407012100
Ohio Street Beach,0.103,2,10.7,OhioStreetBeach201407012100
Rainbow Beach,0.107,3,10.7,RainbowBeach201407012100
Calumet Beach,0.164,4,10.4,CalumetBeach201407021700
63rd Street Beach,0.313,3,10.9,63rdStreetBeach201407021700
Montrose Beach,0.324,4,10.5,MontroseBeach201407021700
Osterman Beach,0.282,4,11.1,OstermanBeach201407021700
Ohio Street Beach,0.214,3,10.6,OhioStreetBeach201407021700
Rainbow Beach,0.33,3,10.6,RainbowBeach201407021700
Calumet Beach,0.161,4,10.3,CalumetBeach201407030800
63rd Street Beach,0.278,5,10.8,63rdStreetBeach201407030800
Montrose Beach,0.211,5,10.5,MontroseBeach201407030800
Osterman Beach,0.184,4,11,OstermanBeach201407030800
Ohio Street Beach,0.164,4,10.6,OhioStreetBeach201407030800
Rainbow Beach,0.276,3,10.6,RainbowBeach201407030800
Montrose Beach,0.096,4,10.6,MontroseBeach201407012200
Osterman Beach,0.115,2,11.1,OstermanBeach201407012200
Ohio Street Beach,0.091,3,10.7,OhioStreetBeach201407012200
Calumet Beach,0.076,3,10.4,CalumetBeach201407012300
63rd Street Beach,0.095,4,10.9,63rdStreetBeach201407012300
Montrose Beach,0.085,9,10.6,MontroseBeach201407012300
Osterman Beach,0.088,4,11.1,OstermanBeach201407012300
Ohio Street Beach,0.084,2,10.7,OhioStreetBeach201407012300
Rainbow Beach,0.092,3,10.7,RainbowBeach201407012300
Calumet Beach,0.073,4,10.4,CalumetBeach201407022400
63rd Street Beach,0.109,4,10.9,63rdStreetBeach201407022400
Montrose Beach,0.092,8,10.6,MontroseBeach201407022400
Osterman Beach,0.086,8,11.1,OstermanBeach201407022400
Ohio Street Beach,0.088,2,10.7,OhioStreetBeach201407022400
Rainbow Beach,0.116,4,10.7,RainbowBeach201407022400
Calumet Beach,0.081,3,10.4,CalumetBeach201407021100
63rd Street Beach,0.118,2,10.9,63rdStreetBeach201407021100
Montrose Beach,0.147,2,10.5,MontroseBeach201407021100
Osterman Beach,0.124,5,11.1,OstermanBeach201407021100
Ohio Street Beach,0.107,2,10.6,OhioStreetBeach201407021100
Rainbow Beach,0.133,2,9.8,RainbowBeach201407021100
Calumet Beach,0.178,4,10.3,CalumetBeach201407022000
63rd Street Beach,0.32,4,10.9,63rdStreetBeach201407022000
Calumet Beach,0.069,3,10.4,CalumetBeach201407020100
63rd Street Beach,0.09,4,10.9,63rdStreetBeach201407020100
Montrose Beach,0.095,7,10.6,MontroseBeach201407020100
Osterman Beach,0.089,7,11.1,OstermanBeach201407020100
Ohio Street Beach,0.078,4,10.7,OhioStreetBeach201407020100
Rainbow Beach,0.089,4,10.7,RainbowBeach201407020100
Calumet Beach,0.055,7,10.4,CalumetBeach201407020200
63rd Street Beach,0.08,7,10.9,63rdStreetBeach201407020200
Montrose Beach,0.078,6,10.6,MontroseBeach201407020200
Osterman Beach,0.084,5,11.1,OstermanBeach201407020200
Ohio Street Beach,0.068,6,10.7,OhioStreetBeach201407020200
Rainbow Beach,0.084,7,10.7,RainbowBeach201407020200
Calumet Beach,0.059,6,10.4,CalumetBeach201407020300
63rd Street Beach,0.078,6,10.9,63rdStreetBeach201407020300
Montrose Beach,0.083,3,10.5,MontroseBeach201407020300
Osterman Beach,0.081,3,11.1,OstermanBeach201407020300
Ohio Street Beach,0.073,4,10.7,OhioStreetBeach201407020300
Rainbow Beach,0.081,6,10.7,RainbowBeach201407020300
Calumet Beach,0.06,9,10.4,CalumetBeach201407020400
63rd Street Beach,0.082,5,10.9,63rdStreetBeach201407020400
Montrose Beach,0.097,3,10.6,MontroseBeach201407020400
Osterman Beach,0.08,9,11.1,OstermanBeach201407020400
Ohio Street Beach,0.062,5,10.7,OhioStreetBeach201407020400
Rainbow Beach,0.081,5,10.7,RainbowBeach201407020400
63rd Street Beach,0.081,10,10.9,63rdStreetBeach201407020500
Montrose Beach,0.081,9,10.5,MontroseBeach201407020500
Osterman Beach,0.084,3,11.1,OstermanBeach201407020500
Ohio Street Beach,0.058,3,10.7,OhioStreetBeach201407020500
Rainbow Beach,0.084,9,10.7,RainbowBeach201407020500
Calumet Beach,0.078,2,10.4,CalumetBeach201407020600
63rd Street Beach,0.076,10,10.9,63rdStreetBeach201407020600
Montrose Beach,0.107,8,10.5,MontroseBeach201407020600
Osterman Beach,0.107,8,11.1,OstermanBeach201407020600
Ohio Street Beach,0.058,3,10.7,OhioStreetBeach201407020600
Rainbow Beach,0.076,4,10.7,RainbowBeach201407020600
Calumet Beach,0.071,3,10.4,CalumetBeach201407020700
63rd Street Beach,0.069,7,10.9,63rdStreetBeach201407020700
Montrose Beach,0.121,6,10.5,MontroseBeach201407020700
Osterman Beach,0.098,7,11.1,OstermanBeach201407020700
Ohio Street Beach,0.068,7,10.7,OhioStreetBeach201407020700
Rainbow Beach,0.075,4,10.7,RainbowBeach201407020700
Calumet Beach,0.073,2,10.4,CalumetBeach201407020800
63rd Street Beach,0.087,6,10.9,63rdStreetBeach201407020800
Montrose Beach,0.126,6,10.5,MontroseBeach201407020800
Osterman Beach,0.1,6,11.1,OstermanBeach201407020800
Ohio Street Beach,0.076,6,10.6,OhioStreetBeach201407020800
Rainbow Beach,0.092,6,10.7,RainbowBeach201407020800
Calumet Beach,0.08,6,10.4,CalumetBeach201407020900
63rd Street Beach,0.098,5,10.9,63rdStreetBeach201407020900
Montrose Beach,0.127,2,10.5,MontroseBeach201407020900
Osterman Beach,0.118,3,11.1,OstermanBeach201407020900
Ohio Street Beach,0.081,3,10.6,OhioStreetBeach201407020900
Rainbow Beach,0.116,3,9.7,RainbowBeach201407020900
Calumet Beach,0.097,3,10.4,CalumetBeach201407021000
63rd Street Beach,0.115,3,10.9,63rdStreetBeach201407021000
Montrose Beach,0.129,2,10.5,MontroseBeach201407021000
Osterman Beach,0.106,2,11.1,OstermanBeach201407021000
Ohio Street Beach,0.125,3,10.6,OhioStreetBeach201407021000
Rainbow Beach,0.138,3,9.8,RainbowBeach201407021000
Calumet Beach,0.086,4,10.4,CalumetBeach201407021200
63rd Street Beach,0.134,2,10.9,63rdStreetBeach201407021200
Montrose Beach,0.147,2,10.5,MontroseBeach201407021200
Osterman Beach,0.144,2,11.1,OstermanBeach201407021200
Ohio Street Beach,0.113,3,10.6,OhioStreetBeach201407021200
Rainbow Beach,0.139,2,10.7,RainbowBeach201407021200
Calumet Beach,0.089,2,10.4,CalumetBeach201407021300
63rd Street Beach,0.139,4,10.9,63rdStreetBeach201407021300
Montrose Beach,0.176,2,10.5,MontroseBeach201407021300
Osterman Beach,0.132,3,11.1,OstermanBeach201407021300
Ohio Street Beach,0.122,3,10.6,OhioStreetBeach201407021300
Rainbow Beach,0.151,3,10.7,RainbowBeach201407021300
Calumet Beach,0.1,3,10.4,CalumetBeach201407021400
63rd Street Beach,0.134,4,10.9,63rdStreetBeach201407021400
Montrose Beach,0.274,2,10.5,MontroseBeach201407021400
Osterman Beach,0.242,2,11.1,OstermanBeach201407021400
Ohio Street Beach,0.132,3,10.6,OhioStreetBeach201407021400
Rainbow Beach,0.172,5,10.6,RainbowBeach201407021400
Calumet Beach,0.145,4,10.3,CalumetBeach201407032400
63rd Street Beach,0.266,4,10.8,63rdStreetBeach201407032400
Montrose Beach,0.265,4,10.5,MontroseBeach201407032400
Osterman Beach,0.22,4,11,OstermanBeach201407032400
Ohio Street Beach,0.176,4,10.6,OhioStreetBeach201407032400
Rainbow Beach,0.285,3,10.7,RainbowBeach201407032400
Calumet Beach,0.115,3,10.4,CalumetBeach201407021500
63rd Street Beach,0.314,3,10.9,63rdStreetBeach201407021500
Montrose Beach,0.314,3,10.5,MontroseBeach201407021500
Osterman Beach,0.261,3,11.1,OstermanBeach201407021500
Ohio Street Beach,0.26,3,10.6,OhioStreetBeach201407021500
Rainbow Beach,0.312,3,10.7,RainbowBeach201407021500
63rd Street Beach,0.337,3,10.9,63rdStreetBeach201407021600
Montrose Beach,0.326,3,10.5,MontroseBeach201407021600
Osterman Beach,0.274,3,11.1,OstermanBeach201407021600
Ohio Street Beach,0.191,3,10.6,OhioStreetBeach201407021600
Rainbow Beach,0.354,3,10.7,RainbowBeach201407021600
Calumet Beach,0.159,4,10.4,CalumetBeach201407021800
63rd Street Beach,0.328,4,10.9,63rdStreetBeach201407021800
Montrose Beach,0.336,4,10.5,MontroseBeach201407021800
Osterman Beach,0.298,4,11.1,OstermanBeach201407021800
Ohio Street Beach,0.232,3,10.6,OhioStreetBeach201407021800
Rainbow Beach,0.356,4,10.6,RainbowBeach201407021800
Calumet Beach,0.166,4,10.4,CalumetBeach201407021900
63rd Street Beach,0.319,4,10.9,63rdStreetBeach201407021900
Montrose Beach,0.322,3,10.5,MontroseBeach201407021900
Osterman Beach,0.275,4,11.1,OstermanBeach201407021900
Ohio Street Beach,0.221,4,10.6,OhioStreetBeach201407021900
Rainbow Beach,0.338,4,10.7,RainbowBeach201407021900
Montrose Beach,0.304,5,10.5,MontroseBeach201407022000
Osterman Beach,0.259,4,11,OstermanBeach201407022000
Ohio Street Beach,0.225,4,10.6,OhioStreetBeach201407022000
Rainbow Beach,0.322,4,10.7,RainbowBeach201407022000
Calumet Beach,0.172,4,10.4,CalumetBeach201407022100
63rd Street Beach,0.293,4,10.9,63rdStreetBeach201407022100
Montrose Beach,0.27,3,10.5,MontroseBeach201407022100
Osterman Beach,0.238,4,11,OstermanBeach201407022100
Ohio Street Beach,0.19,5,10.6,OhioStreetBeach201407022100
Rainbow Beach,0.303,4,10.7,RainbowBeach201407022100
Calumet Beach,0.16,4,10.3,CalumetBeach201407022200
63rd Street Beach,0.292,4,10.9,63rdStreetBeach201407022200
Montrose Beach,0.25,4,10.5,MontroseBeach201407022200
Osterman Beach,0.238,3,11,OstermanBeach201407022200
Ohio Street Beach,0.184,3,10.6,OhioStreetBeach201407022200
Rainbow Beach,0.286,4,10.7,RainbowBeach201407022200
Calumet Beach,0.156,3,10.3,CalumetBeach201407022300
63rd Street Beach,0.264,4,10.8,63rdStreetBeach201407022300
Montrose Beach,0.253,4,10.5,MontroseBeach201407022300
Osterman Beach,0.222,4,11,OstermanBeach201407022300
Ohio Street Beach,0.174,4,10.6,OhioStreetBeach201407022300
Rainbow Beach,0.281,4,10.7,RainbowBeach201407022300
Calumet Beach,0.141,3,10.3,CalumetBeach201407030100
63rd Street Beach,0.259,4,10.8,63rdStreetBeach201407030100
Calumet Beach,0.126,6,10.3,CalumetBeach201407030300
Montrose Beach,0.276,4,10.5,MontroseBeach201407030100
Osterman Beach,0.24,4,11,OstermanBeach201407030100
Ohio Street Beach,0.188,4,10.6,OhioStreetBeach201407030100
Calumet Beach,0.128,4,10.3,CalumetBeach201407030200
63rd Street Beach,0.251,5,10.8,63rdStreetBeach201407030200
Montrose Beach,0.258,6,10.5,MontroseBeach201407030200
Osterman Beach,0.235,4,11,OstermanBeach201407030200
Ohio Street Beach,0.193,5,10.6,OhioStreetBeach201407030200
Rainbow Beach,0.279,4,10.7,RainbowBeach201407030200
63rd Street Beach,0.26,5,10.8,63rdStreetBeach201407030300
Montrose Beach,0.263,5,10.5,MontroseBeach201407030300
Osterman Beach,0.24,5,11,OstermanBeach201407030300
Ohio Street Beach,0.18,4,10.6,OhioStreetBeach201407030300
Rainbow Beach,0.282,4,10.7,RainbowBeach201407030300
Calumet Beach,0.13,5,10.3,CalumetBeach201407030400
63rd Street Beach,0.27,5,10.8,63rdStreetBeach201407030400
Montrose Beach,0.275,4,10.5,MontroseBeach201407030400
Osterman Beach,0.252,4,11,OstermanBeach201407030400
Ohio Street Beach,0.203,4,10.6,OhioStreetBeach201407030400
Rainbow Beach,0.277,4,10.7,RainbowBeach201407030400
Calumet Beach,0.137,5,10.3,CalumetBeach201407030500
63rd Street Beach,0.379,3,10.8,63rdStreetBeach201407030500
Montrose Beach,0.325,3,10.5,MontroseBeach201407030500
Osterman Beach,0.279,3,11,OstermanBeach201407030500
Ohio Street Beach,0.249,3,10.6,OhioStreetBeach201407030500
Rainbow Beach,0.389,3,10.7,RainbowBeach201407030500
Calumet Beach,0.167,4,10.3,CalumetBeach201407030600
63rd Street Beach,0.38,4,10.8,63rdStreetBeach201407030600
Montrose Beach,0.29,4,10.5,MontroseBeach201407030600
Osterman Beach,0.248,5,11,OstermanBeach201407030600
Ohio Street Beach,0.224,3,10.6,OhioStreetBeach201407030600
Rainbow Beach,0.39,4,10.7,RainbowBeach201407030600
Calumet Beach,0.166,4,10.3,CalumetBeach201407030700
63rd Street Beach,0.323,3,10.8,63rdStreetBeach201407030700
Montrose Beach,0.249,4,10.5,MontroseBeach201407030700
Osterman Beach,0.211,5,11,OstermanBeach201407030700
Ohio Street Beach,0.194,3,10.6,OhioStreetBeach201407030700
Rainbow Beach,0.336,4,10.7,RainbowBeach201407030700
Calumet Beach,0.152,3,10.3,CalumetBeach201407030900
63rd Street Beach,0.259,4,10.8,63rdStreetBeach201407030900
Montrose Beach,0.21,4,10.5,MontroseBeach201407030900
Osterman Beach,0.18,4,11,OstermanBeach201407030900
Ohio Street Beach,0.148,5,10.6,OhioStreetBeach201407030900
Calumet Beach,0.123,3,10.3,CalumetBeach201407031000
63rd Street Beach,0.224,5,10.8,63rdStreetBeach201407031000
Montrose Beach,0.222,4,10.5,MontroseBeach201407031000
Osterman Beach,0.171,4,11,OstermanBeach201407031000
Ohio Street Beach,0.142,5,10.6,OhioStreetBeach201407031000
Rainbow Beach,0.253,4,10.6,RainbowBeach201407030900
Calumet Beach,0.125,5,10.3,CalumetBeach201407031100
63rd Street Beach,0.224,4,10.8,63rdStreetBeach201407031100
Montrose Beach,0.215,5,10.4,MontroseBeach201407031100
Osterman Beach,0.168,5,11,OstermanBeach201407031100
Ohio Street Beach,0.154,4,10.6,OhioStreetBeach201407031100
Calumet Beach,0.122,4,10.3,CalumetBeach201407031200
63rd Street Beach,0.227,5,10.8,63rdStreetBeach201407031200
Montrose Beach,0.198,4,10.5,MontroseBeach201407031200
Osterman Beach,0.183,4,11,OstermanBeach201407031200
Ohio Street Beach,0.169,4,10.6,OhioStreetBeach201407031200
Rainbow Beach,0.247,5,9.3,RainbowBeach201407031100
Calumet Beach,0.129,5,10.3,CalumetBeach201407031300
63rd Street Beach,0.219,4,10.8,63rdStreetBeach201407031300
Montrose Beach,0.196,4,10.4,MontroseBeach201407031300
Ohio Street Beach,0.167,4,10.6,OhioStreetBeach201407031300
Rainbow Beach,0.245,5,10.6,RainbowBeach201407031300
Calumet Beach,0.154,2,10.3,CalumetBeach201407031400
63rd Street Beach,0.255,4,10.8,63rdStreetBeach201407031400
Montrose Beach,0.235,4,10.5,MontroseBeach201407031400
Ohio Street Beach,0.161,4,10.6,OhioStreetBeach201407031400
Rainbow Beach,0.257,5,10.7,RainbowBeach201407031400
Osterman Beach,0.179,3,11,OstermanBeach201407031300
Calumet Beach,0.157,2,10.3,CalumetBeach201407031500
63rd Street Beach,0.263,3,10.8,63rdStreetBeach201407031500
63rd Street Beach,0.146,4,10.8,63rdStreetBeach201407040100
Montrose Beach,0.232,4,10.5,MontroseBeach201407031500
Osterman Beach,0.216,2,11,OstermanBeach201407031500
Ohio Street Beach,0.173,4,10.6,OhioStreetBeach201407031500
Rainbow Beach,0.268,4,8.3,RainbowBeach201407031500
Calumet Beach,0.148,2,10.3,CalumetBeach201407031600
63rd Street Beach,0.27,4,10.8,63rdStreetBeach201407031600
Montrose Beach,0.238,4,10.5,MontroseBeach201407031600
Osterman Beach,0.198,3,11,OstermanBeach201407031600
Ohio Street Beach,0.165,4,10.6,OhioStreetBeach201407031600
Rainbow Beach,0.251,4,10.7,RainbowBeach201407031600
Calumet Beach,0.135,4,10.3,CalumetBeach201407031700
63rd Street Beach,0.243,4,10.8,63rdStreetBeach201407031700
Montrose Beach,0.226,4,10.5,MontroseBeach201407031700
Osterman Beach,0.189,4,11,OstermanBeach201407031700
Ohio Street Beach,0.185,2,10.6,OhioStreetBeach201407031700
Calumet Beach,0.13,4,10.3,CalumetBeach201407031800
63rd Street Beach,0.223,3,10.8,63rdStreetBeach201407031800
Montrose Beach,0.227,4,10.5,MontroseBeach201407031800
Osterman Beach,0.181,4,11,OstermanBeach201407031800
Ohio Street Beach,0.175,3,10.6,OhioStreetBeach201407031800
Calumet Beach,0.126,4,10.3,CalumetBeach201407031900
63rd Street Beach,0.216,4,10.8,63rdStreetBeach201407031900
Rainbow Beach,0.238,4,10.7,RainbowBeach201407031700
Calumet Beach,0.087,4,10.3,CalumetBeach201407040100
Montrose Beach,0.19,4,10.5,MontroseBeach201407031900
Osterman Beach,0.166,4,11,OstermanBeach201407031900
Ohio Street Beach,0.169,4,10.6,OhioStreetBeach201407031900
Calumet Beach,0.111,4,10.3,CalumetBeach201407032000
63rd Street Beach,0.196,4,10.8,63rdStreetBeach201407032000
Montrose Beach,0.19,2,10.5,MontroseBeach201407032000
Osterman Beach,0.162,3,11,OstermanBeach201407032000
Ohio Street Beach,0.148,4,10.6,OhioStreetBeach201407032000
Calumet Beach,0.114,4,10.3,CalumetBeach201407032100
63rd Street Beach,0.182,4,10.8,63rdStreetBeach201407032100
Montrose Beach,0.173,4,10.5,MontroseBeach201407032100
Osterman Beach,0.147,4,11,OstermanBeach201407032100
Ohio Street Beach,0.131,4,10.6,OhioStreetBeach201407032100
Rainbow Beach,0.192,3,9.1,RainbowBeach201407032100
Calumet Beach,0.109,4,10.3,CalumetBeach201407032200
63rd Street Beach,0.172,4,10.8,63rdStreetBeach201407032200
Montrose Beach,0.133,4,10.4,MontroseBeach201407032200
Osterman Beach,0.14,4,11,OstermanBeach201407032200
Ohio Street Beach,0.12,3,10.6,OhioStreetBeach201407032200
Rainbow Beach,0.175,4,10.7,RainbowBeach201407032200
Calumet Beach,0.129,3,10.3,CalumetBeach201407032300
63rd Street Beach,0.151,4,10.8,63rdStreetBeach201407032300
Montrose Beach,0.162,4,10.5,MontroseBeach201407032300
Osterman Beach,0.129,3,11,OstermanBeach201407032300
Ohio Street Beach,0.1,3,10.6,OhioStreetBeach201407032300
Rainbow Beach,0.159,4,9.9,RainbowBeach201407032300
Calumet Beach,0.097,3,10.3,CalumetBeach201407042400
63rd Street Beach,0.147,4,10.8,63rdStreetBeach201407042400
Montrose Beach,0.138,8,10.5,MontroseBeach201407042400
Osterman Beach,0.124,7,11,OstermanBeach201407042400
Ohio Street Beach,0.156,2,10.6,OhioStreetBeach201407042400
Rainbow Beach,0.145,3,10.7,RainbowBeach201407042400
Montrose Beach,0.12,3,10.4,MontroseBeach201407040100
Osterman Beach,0.107,3,11,OstermanBeach201407040100
Ohio Street Beach,0.088,3,10.6,OhioStreetBeach201407040100
Rainbow Beach,0.142,4,10.4,RainbowBeach201407040100
Calumet Beach,0.082,5,10.3,CalumetBeach201407040200
63rd Street Beach,0.134,6,10.8,63rdStreetBeach201407040200
Montrose Beach,0.114,4,10.5,MontroseBeach201407040200
Osterman Beach,0.109,3,11,OstermanBeach201407040200
Ohio Street Beach,0.088,4,10.6,OhioStreetBeach201407040200
Rainbow Beach,0.139,3,10.6,RainbowBeach201407040200
Calumet Beach,0.074,3,10.3,CalumetBeach201407040300
63rd Street Beach,0.128,4,10.8,63rdStreetBeach201407040300
Montrose Beach,0.115,4,10.4,MontroseBeach201407040300
Osterman Beach,0.102,4,11,OstermanBeach201407040300
Ohio Street Beach,0.086,4,10.6,OhioStreetBeach201407040300
Calumet Beach,0.069,3,10.3,CalumetBeach201407040400
63rd Street Beach,0.115,4,10.8,63rdStreetBeach201407040400
Montrose Beach,0.097,4,10.4,MontroseBeach201407040400
Osterman Beach,0.098,9,11,OstermanBeach201407040400
Ohio Street Beach,0.086,4,10.6,OhioStreetBeach201407040400
Rainbow Beach,0.127,6,10.6,RainbowBeach201407040300
Calumet Beach,0.066,3,10.3,CalumetBeach201407040500
63rd Street Beach,0.119,5,10.8,63rdStreetBeach201407040500
Montrose Beach,0.094,10,10.4,MontroseBeach201407040500
Osterman Beach,0.082,4,11,OstermanBeach201407040500
Ohio Street Beach,0.083,3,10.6,OhioStreetBeach201407040500
Rainbow Beach,0.106,4,10.6,RainbowBeach201407040500
Calumet Beach,0.062,4,10.3,CalumetBeach201407040600
63rd Street Beach,0.121,4,10.8,63rdStreetBeach201407040600
Montrose Beach,0.113,8,10.4,MontroseBeach201407040600
Osterman Beach,0.111,8,11,OstermanBeach201407040600
Ohio Street Beach,0.078,4,10.6,OhioStreetBeach201407040600
Rainbow Beach,0.109,4,10.6,RainbowBeach201407040600
Calumet Beach,0.07,4,10.3,CalumetBeach201407040700
63rd Street Beach,0.11,8,10.8,63rdStreetBeach201407040700
Montrose Beach,0.104,6,10.4,MontroseBeach201407040700
Osterman Beach,0.093,6,11,OstermanBeach201407040700
Ohio Street Beach,0.087,7,10.6,OhioStreetBeach201407040700
Rainbow Beach,0.104,4,10.4,RainbowBeach201407040700
Calumet Beach,0.078,3,10.3,CalumetBeach201407040800
63rd Street Beach,0.105,7,10.8,63rdStreetBeach201407040800
Montrose Beach,0.109,3,10.4,MontroseBeach201407040800
Osterman Beach,0.105,4,11,OstermanBeach201407040800
Ohio Street Beach,0.099,4,10.6,OhioStreetBeach201407040800
Rainbow Beach,0.098,4,10.6,RainbowBeach201407040800
Calumet Beach,0.09,3,10.3,CalumetBeach201407040900
63rd Street Beach,0.169,2,10.8,63rdStreetBeach201407040900
Montrose Beach,0.167,2,10.4,MontroseBeach201407040900
Osterman Beach,0.136,2,11,OstermanBeach201407040900
Ohio Street Beach,0.159,2,10.6,OhioStreetBeach201407040900
Rainbow Beach,0.145,3,10.6,RainbowBeach201407040900
Calumet Beach,0.103,4,10.2,CalumetBeach201407041000
63rd Street Beach,0.18,2,10.8,63rdStreetBeach201407041000
Montrose Beach,0.208,2,10.4,MontroseBeach201407041000
